Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number,Weekday
2025-01-26,BMW,LL,,BLK,574CGP,IN,10300 S. Doty,(773) 568-8495,2981890,Sunday
2025-01-26,NISS,LL,,BLK,EP52955,IL,10300 S. Doty,(773) 568-8495,2981892,Sunday
2025-01-26,NISS,LL,,WHI,CX59506,IL,10300 S. Doty,(773) 568-8495,2981893,Sunday
2025-01-26,BMW,LL,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7113014,Sunday
2025-01-26,ACUR,4D,,BRO,CT55352,IL,701 N. Sacramento,(773) 265-7605,7113015,Sunday
2025-01-26,VOLK,4D,,SIL,EZ90248,IL,10300 S. Doty,(773) 568-8495,2981899,Sunday
2025-01-26,CHEV,4D,,BLK,EZ58529,IL,10300 S. Doty,(773) 568-8495,2981895,Sunday
2025-01-26,GMC,LL,,BGE,,IL,10300 S. Doty,(773) 568-8495,2981902,Sunday
2025-01-26,HOND,4D,,WHI,FP253843,IL,400 E. Lower Wacker,(312) 744-7550,0334925,Sunday
2025-01-26,BMW,LL,,GRY,DF25190,IL,701 N. Sacramento,(773) 265-7605,7113016,Sunday
2025-01-26,CHEV,PK,,BLU,ME5326,WI,701 N. Sacramento,(773) 265-7605,7113017,Sunday
2025-01-26,CHRY,4D,,BLK,DY30533,IL,701 N. Sacramento,(773) 265-7605,7113019,Sunday
2025-01-26,CHEV,LL,TK,BLK,,IL,701 N. Sacramento,(773) 265-7605,7113022,Sunday
2025-01-26,HOND,VN,TK,GRY,,IL,701 N. Sacramento,(773) 265-7605,7113024,Sunday
2025-01-27,JEEP,LL,,BLK,DC45437,IL,701 N. Sacramento,(773) 265-7605,7113025,Monday
2025-01-27,HYUN,LL,,BLU,,IL,10300 S. Doty,(773) 568-8495,2981910,Monday
2025-01-27,HOND,4D,,TAN,EU17289,IL,701 N. Sacramento,(773) 265-7605,7113027,Monday
2025-01-27,DODG,4T,,BLK,DK31191,IL,10300 S. Doty,(773) 568-8495,2981909,Monday
2025-01-27,SUBA,LL,,GRY,EK33967,IL,701 N. Sacramento,(773) 265-7605,7113031,Monday
2025-01-27,FORD,VN,,WHI,3150901,IL,701 N. Sacramento,(773) 265-7605,7113055,Monday
2025-01-27,HYUN,LL,,SIL,EX30144,IL,10300 S. Doty,(773) 568-8495,2981923,Monday
2025-01-27,PONT,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2981944,Monday
2025-01-26,MAZD,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2981922,Sunday
2025-01-25,FORD,LL,TK,BLU,EX25152,IL,10300 S. Doty,(773) 568-8495,2981769,Saturday
2025-01-26,TOYT,4D,,GRY,EX93435,IL,10300 S. Doty,(773) 568-8495,2981906,Sunday
2025-01-27,JEEP,LL,CHE,BLK,HKP5928,NY,400 E. Lower Wacker,(312) 744-7550,0334954,Monday
2025-01-27,OTTE,MC,,GRN,,IL,10300 S. Doty,(773) 785-9752,1727613,Monday
2025-01-27,CHEV,4D,,GRY,EZ92575,IL,400 E. Lower Wacker,(312) 744-7550,0334960,Monday
2025-01-27,KAWK,MC,,BLK,,IL,10300 S. Doty,(773) 785-9752,1727614,Monday
2025-01-27,OTTE,MC,,BLK,,IL,10300 S. Doty,(773) 785-9752,1727612,Monday
2025-01-27,CHEV,LL,,BLK,TO72010,IN,10300 S. Doty,(773) 568-8495,2981939,Monday
2025-01-27,FORD,4D,,BLK,ET87410,IL,10300 S. Doty,(773) 568-8495,2981938,Monday
2025-01-27,HYUN,4D,,RED,DJ35649,IL,701 N. Sacramento,(773) 265-1846,1548774,Monday
2025-01-27,FORD,PK,,BLU,27333K,IL,10300 S. Doty,(773) 785-9752,1727615,Monday
2025-01-27,CADI,LL,,BLK,BV99975,IL,701 N. Sacramento,(773) 265-1846,1548775,Monday
2025-01-24,MERZ,LL,,WHI,BQ95889,IL,701 N. Sacramento,(773) 265-7605,7112596,Friday
2025-01-27,ALFA,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2981943,Monday
2025-01-27,FORD,LL,,GRN,GRVU2,IL,10300 S. Doty,(773) 785-9752,1727616,Monday
2025-01-27,CHEV,VN,,WHI,,IL,10300 S. Doty,(773) 785-9752,1727617,Monday
2025-01-27,GMC,LL,TK,MAR,,IL,701 N. Sacramento,(773) 265-7605,7113078,Monday
2025-01-27,INFI,LL,,SIL,EM68643,IL,701 N. Sacramento,(773) 265-7605,7113075,Monday
2025-01-27,OTTE,LL,,BLK,,IL,10300 S. Doty,(773) 785-9752,1727618,Monday
2025-01-27,DODG,LL,,BLK,DE91530,IL,10300 S. Doty,(773) 568-8495,2981942,Monday
2025-01-27,NISS,4D,,BLK,EP24950,IL,10300 S. Doty,(773) 568-8495,513234,Monday
2025-01-27,BUIC,4D,,MAR,131AC496,IL,10300 S. Doty,(773) 568-8495,2981947,Monday
2025-01-27,KIA,4D,,MAR,,IL,701 N. Sacramento,(773) 265-7605,7113079,Monday
2025-01-27,NISS,4D,,GRY,688AB357,IL,701 N. Sacramento,(773) 265-1846,1548777,Monday
2025-01-27,FORD,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2981946,Monday
2025-01-27,CHRY,LL,,RED,,IL,10300 S. Doty,(773) 568-8495,2981948,Monday
2025-01-27,KIA,4D,,BLK,EP41303,IL,10300 S. Doty,(773) 568-8495,2981949,Monday
2025-01-27,DODG,VN,,DBL,EX91910,IL,10300 S. Doty,(773) 568-8495,2981951,Monday
2025-01-27,FORD,4D,,BLK,EV88818,IL,10300 S. Doty,(773) 568-8495,2981950,Monday
2025-01-27,HYUN,4D,,BLU,Q00,IL,400 E. Lower Wacker,(312) 744-7550,0333,Monday
2025-01-27,NISS,4D,,DBL,AJ34871,IL,10300 S. Doty,(773) 568-8495,2981953,Monday
2025-01-27,CADI,4D,,GLD,EL27230,IL,10300 S. Doty,(773) 568-8495,2981954,Monday
2025-01-27,HYUN,4D,,BLU,EM84707,IL,701 N. Sacramento,(773) 265-7605,7112686,Monday
2025-01-27,MAZD,LL,,BLU,EQ47040,IL,701 N. Sacramento,(773) 265-7605,7112699,Monday
2025-01-25,DODG,4D,,BLK,ITSBOO,IN,701 N. Sacramento,(773) 265-7605,7112739,Saturday
2025-01-28,CADI,LL,,WHI,ED51330,IL,701 N. Sacramento,(773) 265-7605,7112736,Tuesday
2025-01-28,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7113081,Tuesday
2025-01-27,GMC,LL,YUK,TAN,011666A9,IL,10300 S. Doty,(773) 568-8495,2981962,Monday
2025-01-27,TOYT,2D,,WHI,EM57082,IL,701 N. Sacramento,(773) 265-7605,7113082,Monday
2025-01-27,PONT,2D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2981961,Monday
2025-01-28,TOYT,LL,,SIL,DD99510,IL,701 N. Sacramento,(773) 265-7605,7113083,Tuesday
2025-01-28,FORD,PK,,TAN,,IL,10300 S. Doty,(773) 568-8495,2981966,Tuesday
2025-01-28,VOLK,4D,,BLK,FA41086,IL,10300 S. Doty,(773) 568-8495,2981965,Tuesday
2025-01-28,BUIC,4D,,BLK,EY18994,IL,10300 S. Doty,(773) 568-8495,2981963,Tuesday
2025-01-27,JEEP,LL,,BGE,,IL,10300 S. Doty,(773) 785-9752,1727619,Monday
2025-01-28,LEXS,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2981968,Tuesday
2025-01-28,TOYT,4D,,SIL,EZ32703,IL,10300 S. Doty,(773) 568-8495,2981970,Tuesday
2025-01-29,VOLK,4D,,BLK,DY51002,IL,701 N. Sacramento,(773) 265-1846,1548796,Wednesday
2025-01-29,SUBA,SW,,WHI,CE61468,IL,701 N. Sacramento,(773) 265-7605,7113182,Wednesday
2025-01-29,MERZ,LL,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7113211,Wednesday
2025-01-29,ACUR,LL,,BLK,CD11206,IL,701 N. Sacramento,(773) 265-7605,7113183,Wednesday
2025-02-01,CHEV,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2982155,Saturday
2025-02-02,JEEP,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7113765,Sunday
2025-02-02,FORD,LL,,BLU,3955239B,IL,701 N. Sacramento,(773) 265-7605,7113684,Sunday
2025-01-28,MITS,LL,,BLK,DZ50923,IL,701 N. Sacramento,(773) 265-7605,7113091,Tuesday
2025-01-28,DODG,4T,,BLK,,IL,10300 S. Doty,(773) 568-8495,2981974,Tuesday
2025-01-28,DODG,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,7113092,Tuesday
2025-01-28,BUIC,SW,,BGE,AG50585,IL,10300 S. Doty,(773) 568-8495,2981975,Tuesday
2025-01-28,BUIC,LL,,RED,FB92637,IL,701 N. Sacramento,(773) 265-7605,7113112,Tuesday
2025-01-28,CHEV,LL,,SIL,CH57357,IL,701 N. Sacramento,(773) 265-7605,7113117,Tuesday
2025-01-28,HYUN,4T,,SIL,EX33056,IL,10300 S. Doty,(773) 568-8495,2981976,Tuesday
2025-01-28,MITS,4D,,GRY,DP32774,IL,701 N. Sacramento,(773) 265-7605,7113094,Tuesday
2025-01-28,CHEV,4D,,,,IL,701 N. Sacramento,(773) 265-7605,7113096,Tuesday
2025-01-27,TOYT,4D,,SIL,EA22028,IL,701 N. Sacramento,(773) 265-7605,7113069,Monday
2025-01-28,VOLV,4D,,BLU,CW58461,IL,400 E. Lower Wacker,(312) 744-7550,0335026,Tuesday
2025-01-28,BUIC,LL,,LBL,AYK4377,WY,10300 S. Doty,(773) 785-9752,1727620,Tuesday
2025-01-28,DODG,LL,,BLK,EE51055,IL,701 N. Sacramento,(773) 265-7605,7113104,Tuesday
2025-01-28,SUBA,4D,,SIL,BD69319,IL,400 E. Lower Wacker,(312) 744-7550,0335029,Tuesday
2025-01-28,PONT,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7113100,Tuesday
2025-01-28,JEEP,LL,,SIL,EV29500,IL,701 N. Sacramento,(773) 265-7605,7113101,Tuesday
2025-01-28,SMAR,2D,,BLU,,IL,701 N. Sacramento,(773) 265-1846,1548780,Tuesday
2025-01-28,TOYT,4D,,TAN,FC16603,IL,701 N. Sacramento,(773) 265-1846,1548782,Tuesday
2025-01-28,NISS,LL,,SIL,DE90965,IL,701 N. Sacramento,(773) 265-7605,7113105,Tuesday
2025-01-28,CHEV,4D,,SIL,CB89281,IL,701 N. Sacramento,(773) 265-7605,7113129,Tuesday
2025-01-28,FORD,VN,,WHI,405401D,IL,10300 S. Doty,(773) 568-8495,2981982,Tuesday
2025-01-28,CHRY,4D,,BLK,,IL,10300 S. Doty,(773) 785-9752,1727624,Tuesday
2025-01-28,MERZ,4D,,RED,EH31504,IL,10300 S. Doty,(773) 785-9752,1727623,Tuesday
2025-01-28,HOND,4D,,BLK,CT63113,IL,400 E. Lower Wacker,(312) 744-7550,0335037,Tuesday
2025-01-28,NISS,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,7113135,Tuesday
2025-01-28,HOND,MC,,BLK,GB560,IL,701 N. Sacramento,(773) 265-1846,1548787,Tuesday
2025-01-28,SYCA,MC,,BLK,EN8045,IL,701 N. Sacramento,(773) 265-1846,1548788,Tuesday
2025-01-28,DODG,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2981983,Tuesday
2025-01-28,NISS,4D,,GRY,EZ71391,IL,701 N. Sacramento,(773) 265-7605,7113141,Tuesday
2025-01-28,FORD,4D,,BLU,ED53927,IL,701 N. Sacramento,(773) 265-7605,7113145,Tuesday
2025-01-28,DODG,PK,,GLD,,IL,701 N. Sacramento,(773) 265-7605,7113146,Tuesday
2025-01-28,FIAT,LL,,WHI,DU26596,IL,701 N. Sacramento,(773) 265-7605,7113143,Tuesday
2025-01-28,HOND,2D,,WHI,8UXK658,CA,701 N. Sacramento,(773) 265-1846,1548793,Tuesday
2025-01-28,FORD,4D,,BLK,FC74822,IL,10300 S. Doty,(773) 568-8495,2982001,Tuesday
2025-01-28,TOYT,4D,,SIL,EV29077,IL,701 N. Sacramento,(773) 265-7605,7113148,Tuesday
2025-01-28,HOND,4D,,BGE,,IL,10300 S. Doty,(773) 568-8495,2982002,Tuesday
2025-01-28,HYUN,2D,,BLK,BBB86I,AR,701 N. Sacramento,(773) 265-7605,7113152,Tuesday
2025-01-29,DODG,VN,,RED,EV27269,IL,10300 S. Doty,(773) 568-8495,2982006,Wednesday
2025-01-29,LEXS,4D,,SIL,ER37671,IL,10300 S. Doty,(773) 568-8495,2982005,Wednesday
2025-01-29,CHEV,4T,,WHI,CH60390,IL,701 N. Sacramento,(773) 265-7605,7113158,Wednesday
2025-01-29,CHEV,4T,,GRY,DG19996,IL,701 N. Sacramento,(773) 265-7605,7113156,Wednesday
2025-01-29,CHEV,LL,,GRY,DX71020,IL,701 N. Sacramento,(773) 265-7605,7113157,Wednesday
2025-01-29,DODG,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,7113160,Wednesday
2025-01-29,NISS,4D,,BLK,DY49119,IL,10300 S. Doty,(773) 568-8495,2982010,Wednesday
2025-01-29,MAZD,LL,,SIL,ER47604,IL,10300 S. Doty,(773) 568-8495,2982011,Wednesday
2025-01-29,SCIO,2T,,MAR,CD40208,IL,701 N. Sacramento,(773) 265-7605,7113161,Wednesday
2025-01-29,LEXS,LL,,SIL,DL39273,IL,701 N. Sacramento,(773) 265-7605,7113168,Wednesday
2025-01-29,BMW,4T,,GRY,98DIDJ,FL,701 N. Sacramento,(773) 265-7605,7113163,Wednesday
2025-01-29,TOYT,4T,,WHI,DD43593,IL,701 N. Sacramento,(773) 265-7605,7113164,Wednesday
2025-01-29,HOND,4T,,GRY,RJD2678,TX,701 N. Sacramento,(773) 265-7605,7113169,Wednesday
2025-01-29,TOYT,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,7113171,Wednesday
2025-01-29,LEXS,4T,,BLK,753EIE,IN,701 N. Sacramento,(773) 265-7605,7113189,Wednesday
2025-01-29,LEXS,4T,,BLK,DT77397,IL,701 N. Sacramento,(773) 265-7605,7113195,Wednesday
2025-01-29,PONT,4D,,MAR,,IL,10300 S. Doty,(773) 568-8495,2982017,Wednesday
2025-01-29,INFI,4D,,BLK,DP46665,IL,10300 S. Doty,(773) 568-8495,2982018,Wednesday
2025-01-29,JEEP,LL,,BLK,CM26907,IL,10300 S. Doty,(773) 568-8495,2982015,Wednesday
2025-01-29,HOND,LL,,BLU,,IL,10300 S. Doty,(773) 568-8495,2982031,Wednesday
2025-01-29,KIA,LL,,TAN,FA40728,IL,701 N. Sacramento,(773) 265-7605,7113174,Wednesday
2025-01-29,NISS,LL,,BLK,AL86896,IL,10300 S. Doty,(773) 568-8495,2982034,Wednesday
2025-01-29,KIA,4D,,WHI,EP47850,IL,10300 S. Doty,(773) 568-8495,2982021,Wednesday
2025-01-29,GMC,LL,TK,BLK,,IL,10300 S. Doty,(773) 568-8495,2982023,Wednesday
2025-01-29,TESL,4D,,RED,92979EL,IL,400 E. Lower Wacker,(312) 744-7550,0335099,Wednesday
2025-01-29,HOND,4D,,GRY,BH17007,IL,10300 S. Doty,(773) 568-8495,2982039,Wednesday
2025-01-28,DODG,MH,,WHI,421657RV,IL,10300 S. Doty,(773) 785-9752,1727621,Tuesday
2025-01-29,MAZD,VN,,SIL,S783858,IN,400 E. Lower Wacker,(312) 744-7550,0335101,Wednesday
2025-01-29,AUDI,SW,,RED,DD43822,IL,701 N. Sacramento,(773) 265-7605,7113175,Wednesday
2025-01-29,BUIC,LL,,BLU,DG74594,IL,701 N. Sacramento,(773) 265-1846,1548795,Wednesday
2025-01-29,VOLK,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7113138,Wednesday
2025-01-28,TOYT,4D,,BLK,N188234,IL,701 N. Sacramento,(773) 265-7605,7113150,Tuesday
2025-01-25,BUIC,4D,,BLK,BX44899,IL,10300 S. Doty,(773) 568-8495,2981794,Saturday
2025-01-29,NISS,LL,,SIL,EB98451,IL,701 N. Sacramento,(773) 265-7605,7113212,Wednesday
2025-01-29,HYUN,4D,,SIL,TZK6123,TX,10300 S. Doty,(773) 568-8495,2982044,Wednesday
2025-01-29,GMC,LL,,BLK,AQ81164,IL,701 N. Sacramento,(773) 265-7605,7113214,Wednesday
2025-01-29,ACUR,4D,,RED,EK80548,IL,701 N. Sacramento,(773) 265-1846,1548798,Wednesday
2025-01-29,VOLK,LL,,BLK,4132261,IL,10300 S. Doty,(773) 568-8495,2982043,Wednesday
2025-01-25,MERZ,4D,,BLK,Q295484,IL,10300 S. Doty,(773) 568-8495,2981800,Saturday
2025-01-29,HOND,4D,,BLK,EQ19192,IL,10300 S. Doty,(773) 568-8495,2982045,Wednesday
2025-01-29,LAND,LL,,SIL,BD78609,IL,701 N. Sacramento,(773) 265-7605,7113226,Wednesday
2025-01-29,FORD,4D,,GRY,EQ21011,IL,701 N. Sacramento,(773) 265-7605,7113223,Wednesday
2025-01-29,INFI,4D,,BLK,BU47366,IL,701 N. Sacramento,(773) 265-7605,7113220,Wednesday
2025-01-29,KIA,4D,,GRY,DX46607,IL,701 N. Sacramento,(773) 265-7605,7113216,Wednesday
2025-01-29,HYUN,4D,,BLK,S841680,IL,10300 S. Doty,(773) 785-9752,1727626,Wednesday
2025-01-29,MAZD,2D,,GRY,462RKI,IN,701 N. Sacramento,(773) 265-7605,7113221,Wednesday
2025-01-29,GMC,LL,,TAN,DE53293,IL,701 N. Sacramento,(773) 265-7605,7113224,Wednesday
2025-01-29,BMW,4D,,SIL,DW97208,IL,701 N. Sacramento,(773) 265-7605,7113225,Wednesday
2025-01-29,OTTE,PK,,WHI,BC14115,MI,10300 S. Doty,(773) 785-9752,1727627,Wednesday
2025-01-29,FORD,4D,,SIL,EA30567,IL,10300 S. Doty,(773) 568-8495,2982046,Wednesday
2025-01-29,CADI,2D,,TAN,CU95726,IL,701 N. Sacramento,(773) 265-7605,7113217,Wednesday
2025-01-29,JEEP,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7113227,Wednesday
2025-01-29,LAND,LL,,BLK,865FNV,LA,701 N. Sacramento,(773) 265-1846,1548800,Wednesday
2025-01-29,NISS,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7113228,Wednesday
2025-01-29,SUBA,SW,,RED,Q889158,IL,701 N. Sacramento,(773) 265-1846,1548801,Wednesday
2025-01-29,CHEV,4D,,BLU,SFE6120,GA,10300 S. Doty,(773) 785-9752,1727628,Wednesday
2025-01-29,LINC,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2982050,Wednesday
2025-01-29,HOND,4D,,GRY,GXW5257,TX,10300 S. Doty,(773) 568-8495,2982049,Wednesday
2025-01-29,CHEV,4D,,RED,,IL,701 N. Sacramento,(773) 265-1846,1548802,Wednesday
2025-01-29,TOYT,4D,,BLU,EQ21835,IL,400 E. Lower Wacker,(312) 744-7550,0335134,Wednesday
2025-01-29,FORD,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2982051,Wednesday
2025-01-29,HOND,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7113235,Wednesday
2025-01-29,HYUN,4D,,WHI,,IL,701 N. Sacramento,(773) 265-1846,1548804,Wednesday
2025-01-29,GMC,4D,,SIL,,IL,701 N. Sacramento,(773) 265-1846,1548805,Wednesday
2025-01-29,HOND,4D,,BLU,BG75789,IL,701 N. Sacramento,(773) 265-1846,1548803,Wednesday
2025-01-29,BUIC,4D,,MAR,,IL,701 N. Sacramento,(773) 265-7605,7113234,Wednesday
2025-01-29,CHEV,LL,,BLK,EA53030,IL,701 N. Sacramento,(773) 265-7605,7113237,Wednesday
2025-01-29,FORD,LL,,GRN,FC18210,IL,10300 S. Doty,(773) 568-8495,2982054,Wednesday
2025-01-29,CHEV,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2982055,Wednesday
2025-01-29,HYUN,4D,,WHI,DB29155,IL,701 N. Sacramento,(773) 265-7605,7113238,Wednesday
2025-01-29,MERZ,4D,,GLD,255AC725,IL,10300 S. Doty,(773) 568-8495,2982056,Wednesday
2025-01-29,CHEV,LL,,BLK,CM44552,IL,10300 S. Doty,(773) 568-8495,2982059,Wednesday
2025-01-29,CADI,4D,,BLK,EB56042,IL,701 N. Sacramento,(773) 265-7605,7113242,Wednesday
2025-01-29,HOND,4D,,BLU,FA50648,IL,10300 S. Doty,(773) 568-8495,2982061,Wednesday
2025-01-30,CHEV,LL,,GLD,BL82456,IL,701 N. Sacramento,(773) 265-7605,7113255,Thursday
2025-01-30,NISS,4D,,RED,DY19672,IL,701 N. Sacramento,(773) 265-7605,7113252,Thursday
2025-01-30,NISS,4D,,RED,T015978,IN,10300 S. Doty,(773) 568-8495,2982063,Thursday
2025-01-29,KIA,4D,,BLK,EG48193,IL,701 N. Sacramento,(773) 265-7605,7113247,Wednesday
2025-01-30,LAND,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7113249,Thursday
2025-01-30,FORD,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7113251,Thursday
2025-01-30,HOND,LL,,BLK,DV37797,IL,701 N. Sacramento,(773) 265-7605,2982064,Thursday
2025-01-30,FORD,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2982065,Thursday
2025-01-30,HYUN,4T,,BLK,DTM8530,FL,10300 S. Doty,(773) 568-8495,2982066,Thursday
2025-01-30,MAZD,4D,,SIL,ER38329,IL,10300 S. Doty,(773) 568-8495,2982068,Thursday
2025-01-30,CHEV,4D,,RED,L410373,IL,701 N. Sacramento,(773) 265-7605,7113281,Thursday
2025-01-30,CHEV,4T,,GRY,DG91661,IL,10300 S. Doty,(773) 568-8495,2982082,Thursday
2025-01-30,NISS,4T,,GRY,BHQ6510,TN,10300 S. Doty,(773) 568-8495,2982080,Thursday
2025-01-30,TOYT,4T,,WHI,CH46584,IL,10300 S. Doty,(773) 568-8495,2982081,Thursday
2025-01-30,CHEV,2T,,BLK,DY30005,IL,701 N. Sacramento,(773) 265-7605,7113283,Thursday
2025-01-30,HOND,VN,,SIL,E550811,IL,701 N. Sacramento,(773) 265-7605,7113284,Thursday
2025-01-30,JEEP,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7113263,Thursday
2025-01-30,GMC,LL,,WHI,EL65157,IL,10300 S. Doty,(773) 568-8495,2982083,Thursday
2025-01-29,CHRY,4T,,BLK,EE34385,IL,701 N. Sacramento,(773) 265-7605,7113245,Wednesday
2025-01-30,JEEP,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2982086,Thursday
2025-01-30,NISS,4T,,BLU,EA20289,IL,10300 S. Doty,(773) 568-8495,2982085,Thursday
2025-01-30,INFI,4T,,BLK,DG24681,IL,10300 S. Doty,(773) 568-8495,2982088,Thursday
2025-01-30,FORD,4T,,DBL,ER61759,IL,10300 S. Doty,(773) 568-8495,2982089,Thursday
2025-01-30,FORD,4T,,BLK,ZU37121,IL,701 N. Sacramento,(773) 265-7605,7113265,Thursday
2025-01-30,CHEV,VN,,GRY,3846913B,IL,10300 S. Doty,(773) 568-8495,2982084,Thursday
2025-01-30,TESI,LL,,BLK,53457EL,IL,701 N. Sacramento,(773) 265-7605,7113292,Thursday
2025-01-30,MAZD,LL,,GRY,AW75282,IL,701 N. Sacramento,(773) 265-7605,7113287,Thursday
2025-01-30,SCIO,4T,,BLU,EA51344,IL,701 N. Sacramento,(773) 265-7605,7113289,Thursday
2025-01-30,HOND,LL,,CRM,CY53399,IL,701 N. Sacramento,(773) 265-7605,7113286,Thursday
2025-01-30,HYUN,LL,,WHI,E803359,IL,701 N. Sacramento,(773) 265-7605,7113288,Thursday
2025-01-30,LEXS,4T,,GRY,FRWDDD,IL,701 N. Sacramento,(773) 265-7605,7113290,Thursday
2025-01-30,TOYT,LL,,WHI,E191899,IL,701 N. Sacramento,(773) 265-7605,7113285,Thursday
2025-01-30,FORD,LL,,GRY,DY93815,IL,701 N. Sacramento,(773) 265-7605,7113266,Thursday
2025-01-30,FORD,VN,,WHI,3152170,IN,701 N. Sacramento,(773) 265-7605,7113280,Thursday
2025-01-30,FORD,4D,,SIL,EK89949,IL,701 N. Sacramento,(773) 265-7605,7113269,Thursday
2025-01-30,GMC,LL,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7113271,Thursday
2025-01-30,KIA,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,7113272,Thursday
2025-01-30,HOND,4T,,,P947573,IL,10300 S. Doty,(773) 568-8495,2982091,Thursday
2025-01-29,MERC,LL,,SIL,DV51254,IL,701 N. Sacramento,(773) 265-7605,7113246,Wednesday
2025-01-30,KIA,LL,,SIL,EL31136,IL,10300 S. Doty,(773) 568-8495,2982095,Thursday
2025-01-30,BUIC,LL,,SIL,V459433,IL,10300 S. Doty,(773) 568-8495,2982093,Thursday
2025-01-30,NISS,4D,,SIL,DB78903,IL,10300 S. Doty,(773) 568-8495,2982092,Thursday
2025-01-30,HOND,LL,,GRY,45062M0,MD,10300 S. Doty,(773) 568-8495,2982094,Thursday
2025-01-30,TOYT,4T,,BLK,BQC3696,TN,701 N. Sacramento,(773) 265-7605,7113278,Thursday
2025-01-30,HYUN,4D,,BLU,BB56351,IL,10300 S. Doty,(773) 568-8495,2982070,Thursday
2025-01-29,JEEP,LL,,GRY,Q879969,IL,10300 S. Doty,(773) 568-8495,2982012,Wednesday
2025-01-29,VOLK,4D,,GRY,EY57664,IL,10300 S. Doty,(773) 568-8495,2982033,Wednesday
2025-01-30,CHEV,4D,,BLK,CZ38185,IL,701 N. Sacramento,(773) 265-7605,7113294,Thursday
2025-01-30,HOND,LL,,PLE,CF86407,IL,701 N. Sacramento,(773) 265-7605,7113276,Thursday
2025-01-30,MERZ,LL,,GRY,EX64627,IL,701 N. Sacramento,(773) 265-7605,7113295,Thursday
2025-01-30,TOYT,4D,,SIL,ETB3012,MI,701 N. Sacramento,(773) 265-7605,7113275,Thursday
2025-01-30,CHEV,4D,,SIL,DV28099,IL,701 N. Sacramento,(773) 265-7605,7113277,Thursday
2025-01-30,TOYT,LL,,BLU,EE85090,IL,701 N. Sacramento,(773) 265-7605,7113296,Thursday
2025-01-30,HYUN,4D,,BLU,CA22657,IL,701 N. Sacramento,(773) 265-7605,7113298,Thursday
2025-01-30,GMC,LL,,GRN,EA34510,IL,701 N. Sacramento,(773) 265-7605,7113299,Thursday
2025-01-30,SAA,LL,,SIL,DV34029,IL,701 N. Sacramento,(773) 265-7605,7113301,Thursday
2025-01-30,SUBA,4D,,BLK,EH38286,IL,701 N. Sacramento,(773) 265-7605,7113297,Thursday
2025-01-30,VOLK,4D,,GRY,BL79509,IL,701 N. Sacramento,(773) 265-7605,7113303,Thursday
2025-01-30,TOYT,LL,,BRZ,CX15531,IL,701 N. Sacramento,(773) 265-7605,7113302,Thursday
2025-01-30,NISS,4D,,BLK,011355A9,IL,10300 S. Doty,(773) 568-8495,2982071,Thursday
2025-01-30,OTTE,CE,,BLU,,IL,10300 S. Doty,(773) 785-9752,1727631,Thursday
2025-01-30,NISS,4D,,GRY,CY78790,IL,10300 S. Doty,(773) 785-9752,1727629,Thursday
2025-01-30,FORD,VN,,WHI,BH80210,IL,701 N. Sacramento,(773) 265-7605,7113304,Thursday
2025-01-30,OTTE,HH,,WHI,,IL,10300 S. Doty,(773) 785-9752,1727630,Thursday
2025-01-30,OTTE,CE,,RED,,IL,10300 S. Doty,(773) 785-9752,1727632,Thursday
2025-01-30,CHEV,4D,,ONG,CT36011,IL,701 N. Sacramento,(773) 265-7605,7113305,Thursday
2025-01-30,CHEV,VN,,BLU,S679769,IL,701 N. Sacramento,(773) 265-7605,7113314,Thursday
